TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
56808,2024-07-28,Noida City Centre,Barakhamba Road,1.03,60.12,109.16,14.0,Smart Card,peak
147308,2023-02-20,Janakpuri West,Chandni Chowk,16.35,116.8,47.34,23.0,Single,off-peak
44291,2022-10-14,Kashmere Gate,Old Delhi,2.4,143.15,5.34,18.0,Tourist Card,festival
84418,2024-12-14,Noida City Centre,Netaji Subhash Place,1.4,44.15,51.17,23.0,Single,weekend
81818,2024-05-13,AIIMS,Mandi House,4.51,48.11,12.78,23.0,Tourist Card,festival
5091,2022-02-09,Rajiv Chowk,Noida City Centre,4.79,35.89,42.61,19.0,,weekend
21347,2024-06-27,Rajiv Chowk,Dilshad Garden,11.51,174.02,60.54,20.0,Tourist Card,festival
24036,2023-12-19,Laxmi Nagar,New Delhi,0.53,85.17,23.04,27.0,Tourist Card,maintenance
126696,2022-09-10,Laxmi Nagar,Netaji Subhash Place,3.86,91.62,23.04,17.0,Tourist Card,weekend
71882,2022-04-10,Janakpuri West,Barakhamba Road,11.66,105.51,98.69,20.0,Tourist Card,
116848,2024-07-13,Mandi House,Barakhamba Road,3.58,48.4,99.22,24.0,Tourist Card,
149495,2024-07-28,RAJOURI GARDEN,Chandni Chowk,2.98,118.61,6.83,23.0,Tourist Card,
84976,2022-07-19,AIIMS,Laxmi Nagar,2.8200000000000003,114.82,64.58,20.0,Tourist Card,off-peak
113335,2023-12-16,Laxmi Nagar,Mandi House,16.17,14.77,28.68,19.0,Tourist Card,festival
54844,2023-06-20,Central Secretariat,Rajouri Garden,0.97,43.25,52.94,17.0,Smart Card,off-peak
111266,2024-12-10,CENTRAL SECRETARIAT,Hauz Khas,6.73,193.02,53.33,20.0,Tourist Card,festival
24281,2022-03-18,Chandni Chowk,Model Town,5.65,76.17,107.44,20.0,Tourist Card,weekend
72977,2024-11-17,Mandi House,Rajiv Chowk,2.96,171.92,26.71,21.0,Tourist Card,peak
26861,2024-04-18,rajiv chowk,Inderlok,3.94,127.37,69.8,22.0,Tourist Card,weekend
78061,2024-07-06,Rajiv Chowk,Central Secretariat,6.55,99.33,76.75,22.0,Tourist Card,weekend
7091,2022-04-10,Jasola Vihar,Shivaji Park,4.0,105.3,39.05,14.0,Smart Card,maintenance
87548,2023-10-21,Noida City Centre,AIIMS,2.58,94.23,14.1,18.0,Tourist Card,weekend
117094,2024-05-21,Model Town,Chandni Chowk,6.17,37.82,13.35,22.0,Tourist Card,peak
77530,2023-03-23,Kashmere Gate,Punjabi Bagh,1.31,61.27,110.31,20.0,Smart Card,
114200,2023-11-01,Janakpuri West,Pragati Maidan,13.72,112.21,50.86,13.0,Smart Card,weekend
68817,2024-01-20,Chandni Chowk,Barakhamba Road,2.92,39.17,53.63,30.0,Tourist Card,festival
33990,2024-05-24,Rajiv Chowk,Rajouri Garden,6.84,154.72,52.83,27.0,Tourist Card,festival
53153,2023-04-20,Noida City Centre,Barakhamba Road,7.19,19.61,43.32,19.0,,maintenance
34197,2023-04-13,Rajiv Chowk,Central Secretariat,1.75,101.16,56.21,14.0,Tourist Card,
138015,2022-05-31,New Delhi,Chandni Chowk,9.32,196.8,6.31,19.0,Tourist Card,peak
120471,2024-12-01,Kalkaji Mandir,Old Delhi,1.26,183.86,40.45,22.0,Tourist Card,peak
4509,2023-10-03,Noida City Centre,Hauz Khas,8.82,159.95,72.48,21.0,Tourist Card,maintenance
39644,2023-01-26,AIIMS,Janakpuri West,2.33,96.06,45.05,19.0,Smart Card,peak
142358,2022-06-17,Rajiv Chowk,Janakpuri West,2.22,139.22,89.16,20.0,Smart Card,maintenance
22834,2023-12-22,Chandni Chowk,Dilshad Garden,24.05,33.89,57.21,21.0,Single,festival
76727,2022-09-04,Laxmi Nagar,Central Secretariat,4.05,184.98,6.83,19.0,Tourist Card,festival
10004,2023-10-27,Mandi House,Barakhamba Road,1.09,100.72,16.24,14.0,Tourist Card,festival
66400,2024-05-31,Noida City Centre,Punjabi Bagh,1.44,46.76,5.54,29.0,Tourist Card,
111896,2024-12-26,Chandni Chowk,Kirti Nagar,4.9,15.89,56.51,22.0,Smart Card,maintenance
23344,2024-05-04,Mandi House,Laxmi Nagar,10.48,121.98,114.76,16.0,Tourist Card,off-peak
78690,2024-03-08,Inderlok,Model Town,1.0,192.63,77.77,19.0,Single,peak
52425,2022-05-29,Mandi House,Inderlok,2.48,43.85,28.41,22.0,Smart Card,festival
57865,2024-08-25,Janakpuri West,Netaji Subhash Place,8.33,129.18,7.67,22.0,Smart Card,festival
48987,2024-07-30,Model Town,Mandi House,11.42,118.92,26.96,10.0,Tourist Card,off-peak
11097,2024-02-06,Jasola Vihar,Dilshad Garden,6.27,146.98,67.13,21.0,Single,weekend
127654,2023-01-24,Rajiv Chowk,AIIMS,1.83,62.87,76.35,25.0,Tourist Card,off-peak
66614,2024-04-30,Noida City Centre,Pragati Maidan,2.14,85.85,68.69,13.0,Smart Card,weekend
28971,2022-06-12,Noida City Centre,Kashmere Gate,22.17,98.11,29.38,18.0,Tourist Card,weekend
135797,2024-07-24,Mandi House,Janakpuri West,0.56,62.19,118.39,19.0,Tourist Card,weekend
8765,2022-06-30,Rajiv Chowk,Noida City Centre,5.82,81.96,34.12,18.0,Single,weekend
101272,2023-09-05,Laxmi Nagar,Shivaji Park,0.51,155.5,101.92,12.0,Single,
125182,2023-04-17,Laxmi Nagar,Dilshad Garden,5.91,132.93,43.22,25.0,Smart Card,off-peak
55665,2022-06-02,Noida City Centre,Jasola Vihar,0.72,42.24,104.39,20.0,Tourist Card,weekend
69642,2024-03-12,Mandi House,Kirti Nagar,1.6099999999999999,83.59,85.29,22.0,Smart Card,weekend
116060,2023-06-23,Inderlok,Kalkaji Mandir,2.71,117.19,110.73,32.0,Tourist Card,peak
9733,2023-05-30,Rajiv Chowk,Noida City Centre,14.41,83.13,8.06,19.0,Tourist Card,off-peak
52702,2023-07-11,AIIMS,Hauz Khas,1.56,71.69,111.5,21.0,Single,peak
23334,2023-07-13,New Delhi,Punjabi Bagh,0.76,101.55,11.53,21.0,Smart Card,
82467,2024-01-04,Kashmere Gate,Kirti Nagar,3.65,162.19,29.26,17.0,Smart Card,peak
16076,2022-07-12,Kashmere Gate,Jasola Vihar,5.63,63.26,107.5,25.0,Tourist Card,maintenance
67383,2023-08-20,Laxmi Nagar,Kashmere Gate,8.35,97.52,60.27,17.0,Tourist Card,
54733,2023-10-21,Chandni Chowk,Punjabi Bagh,6.42,102.84,11.96,14.0,Single,off-peak
94466,2022-11-07,Jasola Vihar,Noida City Centre,0.72,127.78,86.62,25.0,Tourist Card,off-peak
91649,2024-08-24,Noida City Centre,Inderlok,3.1,63.77,7.75,24.0,Single,festival
28279,2022-05-05,Model Town,Netaji Subhash Place,14.97,193.35,26.81,21.0,Tourist Card,peak
142145,2024-03-20,Central Secretariat,Rajiv Chowk,3.75,136.69,10.45,27.0,Tourist Card,festival
114458,2023-05-13,CHANDNI CHOWK,Central Secretariat,5.94,113.47,49.66,24.0,Single,weekend
49538,2024-09-06,Janakpuri West,Netaji Subhash Place,1.08,35.77,116.24,24.0,Tourist Card,weekend
38955,2024-08-17,Chandni Chowk,Jasola Vihar,3.96,127.7,70.34,28.0,Tourist Card,weekend
30943,2023-12-22,Chandni Chowk,Inderlok,5.62,114.98,63.33,15.0,Tourist Card,peak
143820,2024-08-03,Janakpuri West,Laxmi Nagar,4.29,44.43,14.42,20.0,Tourist Card,off-peak
73593,2024-01-04,Kalkaji Mandir,Dilshad Garden,2.48,21.66,117.09,17.0,Single,
52126,2023-10-17,Rajiv Chowk,Pragati Maidan,2.44,157.39,62.77,17.0,Tourist Card,weekend
68234,2022-01-11,Inderlok,Noida City Centre,4.29,176.49,60.51,23.0,Tourist Card,weekend
42785,2022-12-15,Laxmi Nagar,Old Delhi,1.83,167.95,85.33,17.0,Single,maintenance
113919,2024-02-18,Noida City Centre,Pragati Maidan,2.2,180.96,110.87,15.0,Tourist Card,festival
143498,2023-09-19,Laxmi Nagar,Kashmere Gate,2.8200000000000003,121.77,80.42,19.0,Smart Card,festival
79226,2023-03-23,New Delhi,Laxmi Nagar,28.35,153.45,62.11,19.0,Single,festival
59674,2022-07-26,Noida City Centre,Inderlok,7.41,64.03,16.94,15.0,Single,maintenance
63631,2022-12-04,Model Town,Kalkaji Mandir,2.35,113.67,55.94,16.0,Tourist Card,peak
104318,2022-01-12,Jasola Vihar,Kalkaji Mandir,7.77,36.26,70.3,18.0,Smart Card,maintenance
149967,2024-01-30,Jasola Vihar,Kashmere Gate,5.18,29.37,93.95,17.0,Smart Card,weekend
36866,2022-04-20,Rajiv Chowk,Old Delhi,3.87,18.28,90.54,17.0,Single,peak
72886,2022-06-19,Dilshad Garden,Netaji Subhash Place,1.12,159.5,66.99,27.0,Tourist Card,peak
78660,2023-10-30,Hauz Khas,Dilshad Garden,2.99,128.97,94.48,16.0,Tourist Card,peak
4423,2023-10-19,Janakpuri West,Dilshad Garden,1.52,21.0,59.18,18.0,Smart Card,off-peak
44708,2022-06-26,New Delhi,Rajouri Garden,4.34,82.21,28.47,21.0,Smart Card,maintenance
110056,2022-03-03,Jasola Vihar,Kalkaji Mandir,9.05,128.13,12.61,15.0,Tourist Card,weekend
109127,2022-01-20,Noida City Centre,Pragati Maidan,1.11,95.93,38.28,22.0,Smart Card,maintenance
87552,2022-08-26,Central Secretariat,Janakpuri West,8.49,60.72,42.71,22.0,Tourist Card,peak
98145,2024-10-10,New Delhi,Model Town,10.89,114.72,8.03,19.0,Tourist Card,weekend
91986,2022-07-05,Mandi House,New Delhi,7.12,62.41,113.12,23.0,Tourist Card,peak
127337,2024-08-25,Rajiv Chowk,Hauz Khas,4.59,15.43,86.33,16.0,Tourist Card,festival
124826,2024-02-16,AIIMS,Dilshad Garden,1.99,182.17,56.1,25.0,Smart Card,peak
129485,2022-03-06,Noida City Centre,Jasola Vihar,1.12,163.4,75.1,17.0,Smart Card,weekend
22234,2024-09-06,Laxmi Nagar,Rajiv Chowk,5.89,12.01,56.68,17.0,Single,maintenance
94176,2024-09-17,Mandi House,Dilshad Garden,1.03,152.52,54.78,19.0,Single,off-peak
52458,2022-12-27,CHANDNI CHOWK,Mandi House,2.88,186.55,35.24,21.0,Smart Card,festival
113483,2024-11-23,Inderlok,Laxmi Nagar,3.25,33.15,45.85,21.0,Single,maintenance
51102,2023-05-30,Jasola Vihar,Central Secretariat,2.73,12.32,89.27,19.0,Tourist Card,maintenance
108321,2023-09-20,AIIMS,Hauz Khas,2.06,18.24,19.85,12.0,Tourist Card,weekend
56518,2023-11-23,Kashmere Gate,AIIMS,7.58,83.25,14.29,15.0,Single,festival
95573,2024-05-18,Central Secretariat,AIIMS,3.92,186.45,26.91,22.0,Smart Card,maintenance
10366,2023-02-21,New Delhi,Hauz Khas,6.66,35.99,35.99,24.0,Single,weekend
126037,2022-04-01,Hauz Khas,Dilshad Garden,1.3599999999999999,99.8,44.92,30.0,Tourist Card,peak
40027,2022-10-13,Mandi House,Pragati Maidan,1.3599999999999999,39.64,16.3,13.0,Single,festival
88736,2023-06-01,Rajiv Chowk,Pragati Maidan,3.48,132.93,107.71,19.0,Smart Card,
114376,2022-02-25,Mandi House,Laxmi Nagar,2.4,117.78,109.27,28.0,Tourist Card,weekend
13754,2022-09-14,Dilshad Garden,Rajiv Chowk,1.76,39.55,52.74,18.0,Single,peak
18819,2022-09-03,Model Town,Laxmi Nagar,20.64,90.44,16.42,25.0,Smart Card,
26961,2024-11-28,Rajiv Chowk,Dilshad Garden,7.59,129.18,49.27,16.0,Tourist Card,peak
664,2022-09-17,Kashmere Gate,Kirti Nagar,6.11,20.4,21.1,16.0,Tourist Card,weekend
70867,2024-10-21,Dilshad Garden,Noida City Centre,1.97,187.24,15.95,18.0,,peak
100076,2023-07-11,Mandi House,Netaji Subhash Place,5.03,123.49,68.74,24.0,Single,
126377,2024-02-29,Rajouri Garden,Noida City Centre,6.17,71.49,109.86,26.0,Tourist Card,maintenance
52077,2023-03-27,DILSHAD GARDEN,Jasola Vihar,7.27,36.8,63.88,24.0,Tourist Card,maintenance
98002,2022-05-16,New Delhi,Janakpuri West,4.42,88.66,19.46,18.0,Smart Card,weekend
34424,2024-02-04,Laxmi Nagar,Kalkaji Mandir,0.68,19.25,30.88,23.0,Single,
44086,2022-10-19,Rajiv Chowk,Inderlok,6.67,46.19,27.96,13.0,Tourist Card,
40054,2022-03-05,Noida City Centre,Hauz Khas,2.3,139.52,27.13,23.0,Single,
42197,2023-12-09,Dilshad Garden,Punjabi Bagh,1.78,65.18,38.09,18.0,Tourist Card,festival
53940,2022-05-09,Jasola Vihar,Rajiv Chowk,11.98,90.61,74.19,20.0,Tourist Card,
66793,2023-10-03,Hauz Khas,Jasola Vihar,8.54,145.49,28.48,30.0,Smart Card,maintenance
134191,2024-11-22,New Delhi,Kalkaji Mandir,5.15,54.07,38.07,21.0,Tourist Card,weekend
39973,2022-12-25,Jasola Vihar,Janakpuri West,2.79,21.06,15.71,20.0,Tourist Card,weekend
128485,2024-06-17,Noida City Centre,Rajouri Garden,2.47,24.78,115.42,20.0,Smart Card,maintenance
93139,2022-05-16,Noida City Centre,Chandni Chowk,2.02,84.98,37.97,21.0,Tourist Card,off-peak
23470,2022-10-04,Kashmere Gate,Shivaji Park,2.36,10.25,38.21,21.0,Tourist Card,weekend
102601,2023-04-30,Kalkaji Mandir,Kashmere Gate,3.34,26.98,17.22,19.0,Tourist Card,festival
6541,2022-07-26,hauz khas,Noida City Centre,20.65,190.36,28.46,20.0,Tourist Card,maintenance
19444,2022-08-30,Rajiv Chowk,Rajouri Garden,3.09,169.17,101.27,12.0,Tourist Card,off-peak
76716,2022-07-28,Rajiv Chowk,Rajouri Garden,3.41,49.88,13.84,19.0,Smart Card,festival
35873,2024-09-19,Noida City Centre,New Delhi,5.62,108.51,71.52,28.0,Tourist Card,festival
13248,2022-07-05,Kashmere Gate,Shivaji Park,7.18,10.74,43.55,17.0,Single,maintenance
124247,2022-12-11,Rajiv Chowk,Netaji Subhash Place,5.34,53.47,81.14,24.0,Tourist Card,festival
45844,2022-11-02,Rajiv Chowk,Laxmi Nagar,4.47,182.89,97.91,19.0,Smart Card,peak
27648,2022-02-27,Inderlok,AIIMS,1.9,108.85,82.44,26.0,Smart Card,festival
93899,2024-11-04,Central Secretariat,New Delhi,4.71,34.57,79.73,23.0,Tourist Card,weekend
6492,2022-11-24,Laxmi Nagar,Mandi House,15.24,180.47,115.07,29.0,Smart Card,off-peak
145371,2024-11-22,Noida City Centre,Inderlok,1.4100000000000001,115.13,100.16,22.0,Single,
146871,2024-04-21,Rajiv Chowk,Kalkaji Mandir,3.59,93.03,91.4,26.0,Tourist Card,maintenance
62753,2022-06-10,Mandi House,Laxmi Nagar,3.0,187.14,27.72,19.0,Smart Card,festival
9087,2023-03-13,New Delhi,Dilshad Garden,20.92,27.41,74.37,21.0,Tourist Card,festival
122157,2024-04-20,Model Town,AIIMS,10.18,134.65,8.93,19.0,Smart Card,
145501,2024-02-12,Inderlok,Central Secretariat,9.52,109.39,98.4,17.0,Tourist Card,festival
98693,2023-03-28,New Delhi,Inderlok,0.71,108.68,117.77,18.0,,peak
27582,2024-05-13,Dilshad Garden,New Delhi,5.94,11.27,59.25,17.0,Tourist Card,weekend
91577,2022-02-04,AIIMS,Barakhamba Road,4.55,123.84,7.34,31.0,Smart Card,weekend
125849,2022-10-07,RAJIV CHOWK,Netaji Subhash Place,5.24,125.01,68.63,22.0,Single,
132927,2024-12-26,Rajouri Garden,Inderlok,1.42,98.35,19.37,22.0,Tourist Card,peak
72866,2022-06-05,Rajiv Chowk,Chandni Chowk,3.34,130.12,53.84,16.0,Single,festival
6153,2022-02-25,Rajouri Garden,Janakpuri West,13.04,59.56,57.36,17.0,Tourist Card,festival
40506,2024-10-01,AIIMS,Kalkaji Mandir,5.77,183.54,103.68,21.0,Tourist Card,peak
63486,2023-10-04,Mandi House,Inderlok,3.59,66.63,50.02,17.0,Tourist Card,off-peak
28347,2022-10-16,Mandi House,Model Town,4.26,123.0,90.16,23.0,Smart Card,festival
15471,2022-03-01,KALKAJI MANDIR,Netaji Subhash Place,7.01,172.38,72.18,15.0,Single,
149137,2022-09-07,Noida City Centre,New Delhi,12.55,152.75,15.29,23.0,Tourist Card,maintenance
776,2022-06-14,Rajiv Chowk,Punjabi Bagh,6.6,62.92,5.09,23.0,Single,maintenance
115572,2022-02-09,Mandi House,Inderlok,20.88,56.08,71.15,29.0,Tourist Card,festival
109221,2024-09-06,inderlok,Central Secretariat,11.55,134.59,92.09,25.0,Tourist Card,festival
12079,2022-01-27,Rajiv Chowk,Shivaji Park,4.13,94.88,52.9,24.0,Smart Card,weekend
2797,2022-03-22,Inderlok,Kirti Nagar,1.62,156.3,75.25,18.0,Tourist Card,festival
79770,2023-10-24,Dilshad Garden,Noida City Centre,3.15,170.32,11.93,24.0,Tourist Card,weekend
9775,2024-05-19,Kashmere Gate,AIIMS,3.91,174.25,23.97,21.0,Smart Card,peak
34392,2024-08-16,Rajiv Chowk,Jasola Vihar,4.37,81.91,118.21,18.0,Smart Card,weekend
117615,2023-04-24,Mandi House,Barakhamba Road,4.0,14.62,89.71,18.0,Tourist Card,festival
9955,2022-07-01,Rajouri Garden,Punjabi Bagh,10.42,112.36,12.99,16.0,Smart Card,off-peak
1780,2024-07-09,Jasola Vihar,Punjabi Bagh,4.17,163.24,32.65,25.0,Tourist Card,festival
39262,2024-08-09,Rajiv Chowk,Shivaji Park,6.89,101.84,66.99,24.0,Smart Card,off-peak
83528,2024-02-01,Hauz Khas,Shivaji Park,0.68,51.55,31.31,21.0,Single,off-peak
89606,2024-09-30,Noida City Centre,Kashmere Gate,3.26,129.1,71.36,16.0,Single,
136741,2023-01-30,Model Town,Inderlok,4.59,88.21,44.57,,Tourist Card,festival
9772,2023-01-06,Kashmere Gate,Inderlok,29.83,42.16,29.02,21.0,Tourist Card,maintenance
102433,2023-12-02,New Delhi,Punjabi Bagh,1.05,166.93,8.02,25.0,Tourist Card,maintenance
147159,2023-06-12,KASHMERE GATE,Barakhamba Road,3.7800000000000002,86.04,24.73,25.0,Tourist Card,weekend
11462,2022-03-30,Rajouri Garden,Kirti Nagar,1.29,147.38,116.1,22.0,Single,festival
106454,2022-03-13,Rajiv Chowk,Janakpuri West,4.89,56.82,20.68,22.0,Smart Card,
113497,2022-06-28,Rajiv Chowk,Barakhamba Road,1.51,77.05,36.07,25.0,Single,weekend
75179,2023-04-26,New Delhi,Laxmi Nagar,1.4,142.71,7.27,23.0,Single,maintenance
132374,2024-03-26,Model Town,Barakhamba Road,4.34,66.3,78.47,19.0,Tourist Card,weekend
5852,2024-11-16,Rajiv Chowk,Netaji Subhash Place,2.25,123.75,22.86,17.0,Tourist Card,weekend
15216,2023-08-14,Model Town,AIIMS,0.75,124.93,28.18,21.0,Single,maintenance
41712,2024-10-17,Rajiv Chowk,Barakhamba Road,0.87,150.77,5.53,28.0,Tourist Card,weekend
95035,2023-08-25,Rajiv Chowk,Model Town,2.35,188.23,76.01,17.0,Smart Card,off-peak
51779,2022-02-03,Noida City Centre,Barakhamba Road,3.12,163.65,15.94,27.0,Tourist Card,
134440,2024-11-23,Mandi House,Hauz Khas,1.33,139.72,16.9,19.0,Single,
99092,2022-03-23,Rajiv Chowk,AIIMS,4.21,22.69,60.06,19.0,Tourist Card,festival
106846,2022-09-22,Inderlok,Rajiv Chowk,5.42,38.05,48.13,24.0,Single,off-peak
36341,2023-02-03,Rajouri Garden,Janakpuri West,0.5,196.74,72.05,21.0,Single,maintenance
113134,2022-08-22,Noida City Centre,New Delhi,5.3,124.01,12.42,22.0,Tourist Card,peak
50946,2022-02-18,Noida City Centre,Punjabi Bagh,13.71,34.58,88.32,25.0,Tourist Card,peak
125048,2024-09-03,Rajiv Chowk,Jasola Vihar,3.22,29.1,36.0,21.0,Single,festival
86470,2024-07-18,Mandi House,Old Delhi,0.75,195.41,39.44,15.0,Tourist Card,maintenance
80249,2022-09-28,Kalkaji Mandir,Model Town,10.28,179.48,37.74,20.0,Single,
147659,2024-06-19,Kalkaji Mandir,Old Delhi,7.93,159.89,68.51,20.0,Tourist Card,off-peak
63301,2024-08-24,Janakpuri West,New Delhi,1.17,35.08,98.09,20.0,Single,peak
122391,2023-02-02,Janakpuri West,Shivaji Park,6.82,124.94,42.99,20.0,Tourist Card,weekend
122790,2024-11-02,Rajouri Garden,Chandni Chowk,14.37,119.84,64.18,18.0,Smart Card,weekend
29420,2023-01-01,Dilshad Garden,Punjabi Bagh,1.82,189.66,106.06,22.0,Tourist Card,peak
90830,2024-10-22,Rajouri Garden,Pragati Maidan,2.05,177.98,62.5,16.0,Tourist Card,peak
65873,2023-04-09,Rajiv Chowk,Chandni Chowk,0.52,127.41,44.8,14.0,Tourist Card,peak
107502,2022-11-10,Noida City Centre,Netaji Subhash Place,1.09,52.63,115.24,21.0,Smart Card,peak
72244,2022-05-17,New Delhi,Central Secretariat,2.35,10.08,59.8,23.0,Tourist Card,peak
29339,2024-07-23,Rajiv Chowk,New Delhi,4.65,167.15,113.11,23.0,Tourist Card,
16341,2022-01-02,Kashmere Gate,New Delhi,6.73,97.23,80.17,14.0,Tourist Card,festival
144018,2022-09-29,Mandi House,Netaji Subhash Place,9.11,199.41,27.11,21.0,Tourist Card,maintenance
60252,2024-12-26,Noida City Centre,Barakhamba Road,3.52,43.19,51.33,18.0,Tourist Card,festival
80865,2022-10-21,AIIMS,Punjabi Bagh,0.96,32.14,79.12,21.0,Single,off-peak
136700,2024-07-11,Kashmere Gate,Old Delhi,7.53,102.57,24.43,14.0,Tourist Card,off-peak
37832,2022-03-17,Chandni Chowk,Laxmi Nagar,6.51,114.88,79.26,17.0,Tourist Card,peak
26538,2024-10-17,Kashmere Gate,Shivaji Park,1.02,113.72,101.59,28.0,Tourist Card,weekend
92040,2022-11-13,Laxmi Nagar,Jasola Vihar,3.01,182.82,49.05,14.0,Single,festival
15268,2023-11-07,Rajouri Garden,Laxmi Nagar,1.4,106.62,64.51,18.0,Tourist Card,
95471,2022-02-13,AIIMS,Chandni Chowk,1.43,128.06,87.81,16.0,Tourist Card,
28530,2022-12-24,Janakpuri West,Laxmi Nagar,10.74,107.82,18.66,27.0,Smart Card,off-peak
26977,2024-02-13,Dilshad Garden,Rajouri Garden,5.21,124.92,117.5,19.0,Tourist Card,weekend
100250,2024-01-15,Mandi House,AIIMS,13.33,96.53,95.94,28.0,Tourist Card,weekend
82906,2023-03-20,New Delhi,Netaji Subhash Place,3.37,116.86,81.84,19.0,Smart Card,
43610,2022-08-16,Noida City Centre,Model Town,1.5899999999999999,98.55,106.51,21.0,Smart Card,maintenance
127893,2023-03-22,aiims,Model Town,2.68,10.06,104.79,25.0,Single,
34749,2024-09-22,AIIMS,Hauz Khas,1.58,26.51,98.82,19.0,Smart Card,maintenance
21886,2023-04-23,Janakpuri West,Dilshad Garden,4.0,112.53,54.92,24.0,Single,weekend
55412,2022-02-11,Rajiv Chowk,Rajiv Chowk,1.78,57.34,20.01,30.0,Tourist Card,off-peak
18271,2022-06-20,Kashmere Gate,Netaji Subhash Place,2.3,192.73,63.12,26.0,Smart Card,off-peak
49223,2023-12-20,Noida City Centre,Rajouri Garden,11.57,35.96,42.5,19.0,Tourist Card,peak
49063,2024-08-11,New Delhi,Kirti Nagar,7.61,172.03,76.42,19.0,Tourist Card,weekend
37111,2024-07-31,Rajiv Chowk,Old Delhi,2.16,26.2,47.96,27.0,Tourist Card,off-peak
21198,2024-04-09,Chandni Chowk,Central Secretariat,0.9400000000000001,147.49,22.14,21.0,Single,festival
133390,2024-05-04,Noida City Centre,Dilshad Garden,12.75,147.14,60.01,28.0,Smart Card,
64676,2022-02-12,Rajiv Chowk,Central Secretariat,12.95,77.8,84.06,20.0,Tourist Card,off-peak
138254,2024-11-05,Kashmere Gate,Dilshad Garden,0.91,133.93,89.38,15.0,Single,festival
5107,2023-02-06,Noida City Centre,Pragati Maidan,3.41,103.55,33.52,18.0,Tourist Card,
31550,2022-07-15,Mandi House,AIIMS,1.56,199.83,118.33,20.0,,weekend
129628,2022-02-05,Rajouri Garden,Chandni Chowk,3.89,42.5,13.99,18.0,Tourist Card,maintenance
83879,2024-09-23,Rajiv Chowk,Kashmere Gate,4.26,178.93,48.12,24.0,Smart Card,off-peak
9421,2024-10-09,New Delhi,Janakpuri West,1.17,22.82,77.81,18.0,Smart Card,weekend
146902,2023-06-01,Mandi House,New Delhi,11.62,57.91,93.39,23.0,Single,off-peak
29720,2023-07-22,Dilshad Garden,Netaji Subhash Place,2.3,32.45,52.6,26.0,Smart Card,maintenance
29920,2022-10-29,Model Town,Kirti Nagar,6.97,114.26,101.66,15.0,Smart Card,festival
80813,2023-07-25,Rajiv Chowk,Kalkaji Mandir,3.35,32.79,50.45,30.0,Smart Card,festival
73902,2022-07-19,Rajiv Chowk,Dilshad Garden,0.6900000000000001,14.49,59.3,19.0,Smart Card,peak
2166,2024-12-08,Rajiv Chowk,Kirti Nagar,5.2,190.76,10.08,23.0,Tourist Card,maintenance
126924,2023-03-22,Kalkaji Mandir,Central Secretariat,1.03,171.24,115.51,17.0,Tourist Card,festival
64795,2023-03-09,Kalkaji Mandir,Punjabi Bagh,6.66,75.97,93.28,23.0,Tourist Card,weekend
46883,2023-02-27,Janakpuri West,Shivaji Park,1.67,12.41,63.72,22.0,Single,peak
105826,2024-01-03,Noida City Centre,New Delhi,2.32,93.39,45.99,22.0,Smart Card,
67139,2024-08-27,Mandi House,Inderlok,8.52,170.27,56.59,16.0,Smart Card,maintenance
82271,2024-07-18,Rajiv Chowk,Pragati Maidan,3.47,37.8,78.21,25.0,Tourist Card,
71993,2022-10-12,Rajiv Chowk,Noida City Centre,3.49,127.09,74.33,17.0,Tourist Card,
73372,2024-09-29,Dilshad Garden,Laxmi Nagar,8.93,116.53,34.63,20.0,Tourist Card,festival
90893,2022-07-14,Kalkaji Mandir,Barakhamba Road,0.74,20.57,43.29,21.0,Tourist Card,festival
75972,2023-02-27,Janakpuri West,Kashmere Gate,9.1,64.57,79.53,22.0,Tourist Card,peak
101578,2024-10-26,NEW DELHI,Kirti Nagar,0.63,98.99,14.46,26.0,Smart Card,peak
47001,2023-11-25,Rajiv Chowk,Shivaji Park,2.86,74.45,81.73,18.0,Tourist Card,off-peak
68774,2024-11-13,Laxmi Nagar,Netaji Subhash Place,2.63,152.43,53.68,,Smart Card,weekend
102724,2022-08-30,Mandi House,Mandi House,3.31,127.44,56.62,19.0,Tourist Card,peak
25098,2024-09-16,Hauz Khas,Jasola Vihar,6.11,187.85,66.2,27.0,Single,peak
26307,2022-10-29,AIIMS,Shivaji Park,5.54,174.75,65.72,14.0,Single,weekend
117221,2024-06-06,Kalkaji Mandir,Old Delhi,7.12,55.95,57.8,21.0,Single,
47212,2023-10-10,Dilshad Garden,New Delhi,5.32,174.6,57.02,19.0,Smart Card,
35607,2022-07-08,LAXMI NAGAR,Noida City Centre,1.6800000000000002,112.76,22.03,33.0,Smart Card,peak
24166,2022-04-06,Hauz Khas,New Delhi,2.27,109.94,91.61,28.0,Tourist Card,peak
